"timestamp","minute","created_at","district","province","location","weather_main","weather_description","main.temp","main.temp_min","main.temp_max","main.feels_like","main.pressure","main.humidity","main.sea_level","main.grnd_level","visibility","wind.speed","wind.deg","longtitude","latitude","components_co","components_no","components_no2","components_o3","components_so2","components_pm2_5","components_pm10","components_nh3"
"2025-04-30 02:56:02.265074000",56,"2025-04-29 20:14:02.265062000","Nong Na Kham","Khon Kaen","Nong Na Kham","Clouds","broken clouds",31.67,31.67,31.67,33.77,1011,50,1011,982,10000,0.69,26,102.3365,16.8043,935.36,2.23,5.9,49.23,1.33,80.13,83.15,12.48
"2025-04-30 02:56:02.699874000",56,"2025-04-29 20:14:02.699863000","Ban Haet","Khon Kaen","Ban Haet","Clouds","broken clouds",29.08,29.08,29.08,30.86,1011,58,1011,990,10000,2.19,40,102.7746,16.2007,1183.23,2.1,9.31,80.18,2.66,101.86,106.62,18.39
"2025-04-30 02:56:03.066537000",56,"2025-04-29 20:14:03.066503000","Non Sila","Khon Kaen","Non Sila","Clouds","overcast clouds",30.74,30.74,30.74,33.62,1011,57,1011,989,10000,2.18,45,102.6907,15.9642,1115.07,2.53,8.46,57.93,2.36,97.34,102.86,14.52
"2025-04-30 02:56:03.270661000",56,"2025-04-29 20:14:03.270649000","Wiang Kao","Khon Kaen","Non Sila","Clouds","overcast clouds",30.74,30.74,30.74,33.62,1011,57,1011,989,10000,2.18,45,102.6907,15.9642,1115.07,2.53,8.46,57.93,2.36,97.34,102.86,14.52
"2025-04-30 02:56:03.651149000",56,"2025-04-29 20:14:03.651137000","Mueang Udon Thani","Udon Thani","Udon Thani","Clear","clear sky",30.98,30.98,30.98,34.32,1011,58,1011,989,10000,1.54,60,102.7867,17.415,832.14,0.79,4.13,74.84,1.3,66.99,69.05,9.46
"2025-04-30 02:56:04.014549000",56,"2025-04-29 20:14:04.014538000","Kut Chap","Udon Thani","Kut Chap","Clouds","scattered clouds",30.88,30.88,30.88,33.89,1011,57,1011,986,10000,1.61,30,102.5666,17.4255,807.02,0.81,4.39,66.91,1.26,65.68,67.72,10.25
"2025-04-30 02:56:04.460459000",56,"2025-04-29 20:14:04.460447000","Nong Wua So","Udon Thani","Nong Wua So","Clouds","broken clouds",31.72,31.72,31.72,34.81,1011,54,1011,981,10000,1.06,37,102.5727,17.1625,824.39,1.24,4.61,62.16,1.27,68.08,70.54,10.8
"2025-04-30 02:56:04.828359000",56,"2025-04-29 20:14:04.828321000","Kumphawapi","Udon Thani","Kumphawapi","Clouds","few clouds",35.52,35.52,35.52,42.52,1011,99,1011,988,10000,1.89,22,103.0069,17.1095,993,1.34,6.86,88.12,1.98,80.1,83.78,14.37
"2025-04-30 02:56:05.206478000",56,"2025-04-29 20:14:05.206467000","Non Sa-at","Udon Thani","Non Sa-at","Clouds","scattered clouds",35.29,35.29,35.29,42.29,1011,55,1011,986,10000,1.81,27,102.9436,16.9225,983.26,1.43,6.83,82.01,1.85,80.55,83.95,15.64
"2025-04-30 02:56:05.582614000",56,"2025-04-29 20:14:05.582600000","Nong Han","Udon Thani","Nong Han","Clouds","few clouds",35.53,35.53,35.53,42.53,1011,55,1011,990,10000,1.72,28,103.1055,17.3605,959.92,1.11,6.1,89.46,1.9,76.03,79.53,12.2
"2025-04-30 02:56:05.952166000",56,"2025-04-29 20:14:05.952154000","Thung Fon","Udon Thani","Thung Fon","Clouds","few clouds",34.96,34.96,34.96,41.96,1011,56,1011,990,10000,1.72,29,103.1971,17.4852,971.76,1.01,5.8,91.41,1.94,78.25,81.91,11.98
"2025-04-30 02:56:06.326715000",56,"2025-04-29 20:14:06.326703000","Chai Wan","Udon Thani","Chaiwan","Clouds","few clouds",32.01,32.01,32.01,35.39,1011,54,1011,989,10000,1.94,39,103.2233,17.2866,1068.71,1.35,7.44,97.77,2.26,85.45,89.77,13.73
"2025-04-30 02:56:06.699241000",56,"2025-04-29 20:14:06.699230000","Si That","Udon Thani","Si That","Clear","clear sky",31.66,31.66,31.66,35.2,1011,56,1011,988,10000,1.5,30,103.2166,16.9727,1069.37,1.72,8.41,91.57,2.25,87.81,92.12,17.46
"2025-04-30 02:56:07.070290000",56,"2025-04-29 20:14:07.070278000","Wang Sam Mo","Udon Thani","Wang Sam Mo","Clouds","few clouds",31.48,31.48,31.48,34.84,1011,56,1011,987,10000,0.94,40,103.4286,16.9497,1036,2.12,8.73,85.24,2.3,88.63,92.94,18.33
"2025-04-30 02:56:07.490001000",56,"2025-04-29 20:14:07.489988000","Ban Dung","Udon Thani","Ban Dung","Clouds","broken clouds",35,35,35,42,1011,100,1011,991,10000,1.57,33,103.2202,17.7388,1016.95,0.91,5.87,101.92,2.27,82.3,86.9,12.8
"2025-04-30 02:56:07.881427000",56,"2025-04-29 20:14:07.881415000","Ban Phue","Udon Thani","Ban Phue","Clouds","few clouds",33.44,33.44,33.44,40.28,1011,59,1011,989,10000,0.94,26,102.4727,17.6875,902.63,0.88,5.52,72.71,1.46,73.72,75.88,12.48
"2025-04-30 02:56:08.243348000",56,"2025-04-29 20:14:08.243335000","Nam Som","Udon Thani","Nam Som","Clouds","few clouds",32.78,32.78,32.78,38.62,1012,59,1012,978,10000,0.67,83,102.1897,17.7705,872.7,0.8,6.98,65.32,1.56,67.56,69.51,17.93
"2025-04-30 02:56:08.603572000",56,"2025-04-29 20:14:08.603559000","Phen","Udon Thani","Phen","Clouds","broken clouds",30.54,30.54,30.54,33.89,1011,60,1011,990,10000,1.27,22,102.9436,17.6646,950.58,0.92,5.13,84.89,1.69,78.63,81.68,10.72
"2025-04-30 02:56:08.993971000",56,"2025-04-29 20:14:08.993959000","Sang Khom","Udon Thani","Sang Khom","Clouds","broken clouds",30.57,30.57,30.57,34.66,1011,63,1011,992,10000,0.92,36,103.0886,17.8255,995.54,0.82,5.2,95.33,2.02,82.69,86.67,11.54
"2025-04-30 02:56:09.374423000",56,"2025-04-29 20:14:09.374410000","Na Yung","Udon Thani","Na Yung","Clouds","scattered clouds",31.67,31.67,31.67,35.49,1012,57,1012,972,10000,0.53,103,102.1175,17.9041,987.82,0.76,9.07,79.33,1.96,72.05,73.94,24.04
"2025-04-30 02:56:09.750080000",56,"2025-04-29 20:14:09.750068000","Phibun Rak","Udon Thani","Phibun Rak","Clouds","scattered clouds",33,33,33,38.81,1011,58,1011,990,10000,1.49,25,103.0575,17.5491,971.76,1.01,5.8,91.41,1.94,78.25,81.91,11.98
"2025-04-30 02:56:10.110438000",56,"2025-04-29 20:14:10.110426000","Ku Kaeo","Udon Thani","Ku Kaeo","Clouds","few clouds",35.37,35.37,35.37,42.37,1011,99,1011,989,10000,1.92,32,103.153,17.1722,993,1.34,6.86,88.12,1.98,80.1,83.78,14.37
"2025-04-30 02:56:10.467215000",56,"2025-04-29 20:14:10.467203000","Prachaksinlapakhom","Udon Thani","Ban Na Muang","Clouds","few clouds",35.51,30.99,35.51,42.51,1011,99,1011,989,10000,1.77,22,103.0011,17.2547,959.92,1.11,6.1,89.46,1.9,76.03,79.53,12.2
"2025-04-30 02:56:10.848269000",56,"2025-04-29 20:14:10.848258000","Mueang Loei","Loei","Loei","Clouds","scattered clouds",30.85,29.08,31.79,37.85,1012,88,1012,974,10000,1.03,0,101.7524,17.5537,983.28,1.46,6.83,58.5,1.31,76.36,78.82,12.75
"2025-04-30 02:56:11.228774000",56,"2025-04-29 20:14:11.228763000","Na Duang","Loei","Na Wang","Clouds","few clouds",31.05,31.05,31.05,34.46,1012,58,1012,971,10000,1.26,71,102.0261,17.5371,757.49,0.84,4.89,51.3,1.17,63.06,65.08,11.82
"2025-04-30 02:56:11.606082000",56,"2025-04-29 20:14:11.606005000","Chiang Khan","Loei","Chiang Khan","Clouds","broken clouds",29.63,29.63,29.63,34.15,1012,70,1012,974,10000,0.39,138,101.7524,17.8334,958.79,1.05,6.61,65.74,1.34,72.28,74.6,14.29
"2025-04-30 02:56:11.967791000",56,"2025-04-29 20:14:11.967770000","Pak Chom","Loei","Pak Chom","Clouds","overcast clouds",33.21,33.21,33.21,37.32,1011,52,1011,971,10000,0.5,158,101.8883,18.0216,839.49,0.78,6.26,65.66,1.33,60.56,62.37,14.9
"2025-04-30 02:56:12.375405000",56,"2025-04-29 20:14:12.375393000","Dan Sai","Loei","Dan Sai","Clouds","broken clouds",26.69,26.69,26.69,27.64,1012,59,1012,946,10000,1.36,174,101.207,17.2126,1165.9,1.74,9.07,64.91,1.68,84.67,87.4,16.99
"2025-04-30 02:56:12.758625000",56,"2025-04-29 20:14:12.758613000","Na Haeo","Loei","Na Haeo","Clouds","broken clouds",27.39,27.39,27.39,29.63,1013,71,1013,933,4607,0.28,167,101.0259,17.4091,1107.03,1.29,8.39,69.33,1.69,78.31,80.86,16.21
"2025-04-30 02:56:13.145036000",56,"2025-04-29 20:14:13.145014000","Phu Ruea","Loei","Phu Ruea","Clouds","broken clouds",28.91,28.91,28.91,31.03,1012,61,1012,932,10000,0.4,45,101.3885,17.3887,1165.9,1.74,9.07,64.91,1.68,84.67,87.4,16.99
"2025-04-30 02:56:13.525102000",56,"2025-04-29 20:14:13.525081000","Tha Li","Loei","Tha Li","Clouds","scattered clouds",30.45,30.45,30.45,33.07,1012,57,1012,965,10000,1.09,72,101.4793,17.6631,1021.02,1.48,6.58,60.54,1.2,77.7,80.31,11.28
"2025-04-30 02:56:13.886232000",56,"2025-04-29 20:14:13.886221000","Wang Saphung","Loei","Wang Saphung","Clouds","scattered clouds",28.99,28.99,31.7,33.47,1012,74,1012,970,10000,1.03,0,101.7524,17.2743,995.62,1.67,6.93,54.76,1.29,78.39,80.93,11.95
"2025-04-30 02:56:14.245363000",56,"2025-04-29 20:14:14.245348000","Phu Kradueng","Loei","Phu Kradueng","Clouds","scattered clouds",31.32,31.32,31.32,33.59,1012,52,1012,955,10000,1.31,87,101.8436,16.897,1038.64,3.01,8.3,36.71,1.38,80.81,83.83,13.73
"2025-04-30 02:56:14.614143000",56,"2025-04-29 20:14:14.614119000","Phu Luang","Loei","Phu Luang","Clouds","broken clouds",28.2,28.2,28.2,29.29,1012,56,1012,945,10000,0.8,86,101.6613,17.0936,1071.19,2.5,8.87,46.38,1.44,79.14,81.9,14.04
"2025-04-30 02:56:15.018138000",56,"2025-04-29 20:14:15.018113000","Pha Khao","Loei","Pha Khao","Clouds","scattered clouds",31.58,31.58,31.58,34.06,1012,52,1012,974,10000,1.26,48,102.0033,17.0502,786.86,1.79,4.31,36.36,0.97,70.15,72.72,8.52
"2025-04-30 02:56:15.376012000",56,"2025-04-29 20:14:15.375964000","Erawan","Loei","Erawan","Clouds","scattered clouds",30.95,30.95,30.95,34.02,1012,57,1012,978,10000,1.39,54,101.9576,17.2854,816.31,1.27,4.84,45.89,1.03,68.48,70.79,8.78
"2025-04-30 02:56:15.746942000",56,"2025-04-29 20:14:15.746922000","Nong Hin","Loei","Nong Hin","Clouds","scattered clouds",31.24,31.24,31.24,34.12,1012,55,1012,965,10000,1.88,59,101.8208,17.1075,927.27,2.14,6.56,41.31,1.2,74.64,77.31,11.25
"2025-04-30 02:56:16.138796000",56,"2025-04-29 20:14:16.138773000","Mueang Nong Khai","Nong Khai","Nong Khai","Clouds","scattered clouds",32.28,30.58,33.29,39.28,1011,67,1011,992,10000,0.69,28,102.7825,17.8379,1004.31,1.06,5.43,78.14,1.51,86.61,89.08,9.93
"2025-04-30 02:56:16.495929000",56,"2025-04-29 20:14:16.495916000","Tha Bo","Nong Khai","Tha Bo","Clouds","few clouds",33.09,32.01,33.33,37.07,1011,52,1011,989,10000,0.73,14,102.5528,17.8064,998.89,0.96,6.67,78.56,1.66,81.76,84.03,14.73
"2025-04-30 02:56:16.915657000",56,"2025-04-29 20:14:16.915644000","Si Chiang Mai","Nong Khai","Ban Sikhai","Clouds","few clouds",31.84,31.78,33.1,38.84,1011,70,1011,987,8000,1.03,270,102.4954,17.9382,998.89,0.96,6.67,78.56,1.66,81.76,84.03,14.73
"2025-04-30 02:56:17.277372000",56,"2025-04-29 20:14:17.277361000","Sangkhom","Nong Khai","Sangkhom","Clouds","few clouds",32.9,32.9,32.9,38.24,1012,57,1012,976,10000,0.18,81,102.2319,18.0599,905.57,0.79,6.57,75.7,1.53,68.63,70.48,15.44
"2025-04-30 02:56:17.700687000",56,"2025-04-29 20:14:17.700667000","Sakhrai","Nong Khai","Sa Khrai","Clouds","scattered clouds",33.23,32.1,33.23,39.74,1011,59,1011,990,10000,1.15,25,102.6905,17.658,917.78,0.92,4.77,76.48,1.41,76.8,79.06,9.69
"2025-04-30 02:56:18.062710000",56,"2025-04-29 20:14:18.062698000","Fao Rai","Nong Khai","Fao Rai","Clouds","scattered clouds",33.2,33.2,33.2,40.03,1011,60,1011,991,10000,1.41,42,103.2894,17.9895,991.11,0.69,5.08,103.99,2.27,80.73,85.47,12.34
"2025-04-30 02:56:18.418497000",56,"2025-04-29 20:14:18.418486000","Rattanawapi","Nong Khai","Rattanawapi","Clouds","few clouds",34.9,34.9,34.9,41.9,1011,71,1011,985,10000,0.38,115,103.18,18.22,1001.61,0.81,5.28,93.8,2.15,74.79,78.38,8.41
"2025-04-30 02:56:18.808573000",56,"2025-04-29 20:14:18.808524000","Pho Tak","Nong Khai","Ban Sikhai","Clouds","few clouds",31.73,31.73,31.73,38.73,1011,70,1011,985,8000,1.03,270,102.4151,17.9084,998.89,0.96,6.67,78.56,1.66,81.76,84.03,14.73
"2025-04-30 02:56:19.168869000",56,"2025-04-29 20:14:19.168858000","Mueang Maha Sarakham","Maha Sarakham","Maha Sarakham","Clouds","overcast clouds",34.94,34.94,34.94,41.94,1011,59,1011,993,10000,1.78,60,103.2976,16.1894,1295.49,3.4,11.75,74.22,2.34,112.26,117.66,21.01
"2025-04-30 02:56:19.543214000",56,"2025-04-29 20:14:19.543202000","Kae Dam","Maha Sarakham","Kae Dam","Clouds","broken clouds",31.18,31.18,31.18,34.98,1011,59,1011,992,10000,1.99,68,103.3895,16.0496,1295.49,3.4,11.75,74.22,2.34,112.26,117.66,21.01
"2025-04-30 02:56:19.908713000",56,"2025-04-29 20:14:19.908686000","Kosum Phisai","Maha Sarakham","Kosum Phisai","Clouds","overcast clouds",30.94,30.94,30.94,34.24,1011,58,1011,991,10000,2,47,102.9908,16.2388,1195.61,2.37,9.8,79.78,2.54,102.74,107.59,19.08
"2025-04-30 02:56:20.258948000",56,"2025-04-29 20:14:20.258936000","Kantharawichai","Maha Sarakham","Kantharawichai","Clouds","overcast clouds",31.09,31.07,31.09,35.29,1011,61,1011,994,10000,1.6,55,103.3,16.317,1220.37,2.9,10.8,78.96,2.31,104.5,109.54,20.45
"2025-04-30 02:56:20.661381000",56,"2025-04-29 20:14:20.661370000","Chiang Yuen","Maha Sarakham","Chiang Yuen","Clouds","broken clouds",31.03,31.03,31.03,34.66,1011,59,1011,992,10000,1.5,48,103.0701,16.4094,1133.78,2.22,9.34,82.4,2.27,95.94,100.43,19.25
"2025-04-30 02:56:21.052933000",56,"2025-04-29 20:14:21.052874000","Borabue","Maha Sarakham","Borabue","Clouds","broken clouds",30.95,30.95,30.95,33.8,1011,56,1011,990,10000,2.13,69,103.1252,15.9888,1214.57,2.96,10.15,59.71,2.23,101.49,106.86,16.7
"2025-04-30 02:56:21.435314000",56,"2025-04-29 20:14:21.435302000","Na Chueak","Maha Sarakham","Na Chueak","Clouds","broken clouds",30.92,30.92,30.92,33.52,1011,55,1011,991,10000,2.32,90,103.0573,15.8018,1214.57,2.96,10.15,59.71,2.23,101.49,106.86,16.7
"2025-04-30 02:56:21.853347000",56,"2025-04-29 20:14:21.853335000","Phayakkhaphum Phisai","Maha Sarakham","Phayakkhaphum Phisai","Clouds","overcast clouds",31.14,31.14,31.14,34.4,1011,57,1011,995,10000,2.95,77,103.2327,15.5196,1203.31,2.71,9.52,33.54,1.79,86.17,91.28,11.42
"2025-04-30 02:56:22.240661000",56,"2025-04-29 20:14:22.240648000","Wapi Pathum","Maha Sarakham","Wapi Pathum","Clouds","broken clouds",31.23,31.23,31.23,34.58,1011,57,1011,992,10000,2.56,80,103.3768,15.8452,1264.66,3.17,11,60.61,2.16,103.56,108.86,17.8
"2025-04-30 02:56:22.613033000",56,"2025-04-29 20:14:22.613012000","Na Dun","Maha Sarakham","Na Dun","Clouds","broken clouds",31.06,31.06,31.06,34.01,1011,56,1011,992,10000,2.67,90,103.233,15.733,1233.93,2.94,10.26,47.05,1.97,94.87,100.07,14.6
"2025-04-30 02:56:22.970762000",56,"2025-04-29 20:14:22.970747000","Yang Sisurat","Maha Sarakham","Yang Si Surat","Clouds","broken clouds",31.05,31.05,31.05,33.99,1011,56,1011,993,10000,2.64,90,103.0892,15.6495,1147.59,2.86,9.06,43.22,1.88,91.67,97.03,13.16
"2025-04-30 02:56:23.388287000",56,"2025-04-29 20:14:23.388262000","Kut Rang","Maha Sarakham","Kut Rang","Clouds","overcast clouds",31.1,31.1,31.1,34.32,1011,57,1011,990,10000,2.13,53,103.017,16.1,1282.09,3.05,11.26,76.35,2.58,111.31,116.7,20.28
"2025-04-30 02:56:23.743534000",56,"2025-04-29 20:14:23.743523000","Chuen Chom","Maha Sarakham","Chuen Chom","Clouds","few clouds",31.09,31.09,31.09,35.04,1011,60,1011,990,10000,1.27,44,103.148,16.548,1133.78,2.22,9.34,82.4,2.27,95.94,100.43,19.25
"2025-04-30 02:56:24.122348000",56,"2025-04-29 20:14:24.122336000","Mueang Roi Et","Roi Et","Roi Et","Clouds","broken clouds",29.93,29.93,29.93,32.32,1011,58,1011,993,10000,2.31,74,103.6158,16.015,1309.22,4.31,13.95,57.71,2.61,99.53,104.9,21.21
"2025-04-30 02:56:24.511243000",56,"2025-04-29 20:14:24.511231000","Kaset Wisai","Roi Et","Kaset Wisai","Clouds","broken clouds",31.46,31.46,31.46,34.55,1011,55,1011,995,10000,2.81,73,103.6131,15.6581,1214.73,2.91,11.34,49.38,2.08,90.69,95.44,14.86
"2025-04-30 02:56:24.886531000",56,"2025-04-29 20:14:24.886519000","Pathum Rat","Roi Et","Pathum Rat","Clouds","overcast clouds",31.25,31.25,31.25,34.38,1011,56,1011,995,10000,2.84,79,103.3873,15.6237,1233.93,2.94,10.26,47.05,1.97,94.87,100.07,14.6
"2025-04-30 02:56:25.271033000",56,"2025-04-29 20:14:25.271006000","Chaturaphak Phiman","Roi Et","Chaturaphak Phiman","Clouds","broken clouds",31.23,31.23,31.23,34.58,1011,57,1011,993,10000,2.64,77,103.5668,15.8447,1263.29,3.39,11.82,57.08,2.25,99.34,104.52,17.92
"2025-04-30 02:56:25.735654000",56,"2025-04-29 20:14:25.735642000","Thawat Buri","Roi Et","Ban Don Chai","Clear","clear sky",29.99,29.99,29.99,34.08,1011,66,1011,994,10000,2.57,60,103.8042,16.111,1316.11,4.77,15.05,49.42,2.75,93.17,98.52,21.32
"2025-04-30 02:56:26.143442000",56,"2025-04-29 20:14:26.143430000","Phanom Phrai","Roi Et","Phanom Phrai","Clouds","broken clouds",32.04,32.04,32.04,34.2,1011,49,1011,995,10000,3.49,73,104.0755,15.693,1125.88,2.46,10.57,51.96,1.95,84.2,88.27,13.15
"2025-04-30 02:56:26.566511000",56,"2025-04-29 20:14:26.566500000","Phon Thong","Roi Et","Waeng","Clouds","broken clouds",29.88,29.88,29.88,32.23,1011,58,1011,993,10000,2.03,77,103.9639,16.2901,1209.19,4.26,13.36,57.01,2.63,93.09,98.21,21.52
"2025-04-30 02:56:26.940561000",56,"2025-04-29 20:14:26.940548000","Pho Chai","Roi Et","Pho Chai","Clouds","broken clouds",29.85,29.85,29.85,32.55,1011,60,1011,993,10000,1.55,61,103.7703,16.3283,1212.93,3.81,12.5,64.35,2.53,96.9,101.98,21.16
"2025-04-30 02:56:27.348882000",56,"2025-04-29 20:14:27.348834000","Nong Phok","Roi Et","Nong Phok","Clouds","scattered clouds",31.12,31.12,31.12,34.12,1011,56,1011,988,10000,2.44,87,104.2214,16.3036,1028.11,3.12,11.97,58.32,2.41,75.7,80.15,17.73
"2025-04-30 02:56:27.746285000",56,"2025-04-29 20:14:27.746273000","Selaphum","Roi Et","Ban Selaphum","Clouds","broken clouds",30.03,30.03,30.03,32.31,1011,57,1011,995,10000,2.76,80,104.0003,16.047,1244.34,4.14,14.55,51.81,2.67,87.41,92.4,19.8
"2025-04-30 02:56:28.134250000",56,"2025-04-29 20:14:28.134239000","Suwannaphum","Roi Et","Suwannaphum","Clouds","broken clouds",31.75,31.75,31.75,34.38,1011,52,1011,996,10000,2.97,68,103.8021,15.6035,1205.09,2.9,11.88,50.55,2.14,88.6,93.13,14.99
"2025-04-30 02:56:28.551689000",56,"2025-04-29 20:14:28.551678000","Mueang Suang","Roi Et","Roi Et","Clouds","broken clouds",31.27,31.27,31.27,34.18,1011,55,1011,995,10000,2.8,75,103.7507,15.7862,1214.73,2.91,11.34,49.38,2.08,90.69,95.44,14.86
"2025-04-30 02:56:29.014206000",56,"2025-04-29 20:14:29.014195000","Phon Sai","Roi Et","Phon Sai","Clouds","broken clouds",33.38,33.38,33.38,36.47,1011,48,1011,996,10000,3.39,69,103.9414,15.4924,1149.87,1.96,10.31,51.11,1.84,86.32,90.43,11.84
"2025-04-30 02:56:29.390893000",56,"2025-04-29 20:14:29.390882000","At Samat","Roi Et","At Samat","Clouds","broken clouds",31.26,31.26,31.26,34.4,1011,56,1011,995,10000,2.82,77,103.8662,15.8401,1260.5,3.83,13.46,49.99,2.44,90.88,95.82,18.14
"2025-04-30 02:56:29.793496000",56,"2025-04-29 20:14:29.793485000","Moei Wadi","Roi Et","Moeiwadi","Clouds","scattered clouds",31.19,31.19,31.19,34.26,1011,56,1011,988,10000,2.08,89,104.1572,16.3894,1118.61,3.69,12.67,57.67,2.52,84.4,89.18,19.62
"2025-04-30 02:56:30.209227000",56,"2025-04-29 20:14:30.209216000","Si Somdet","Roi Et","Si Somdet","Clouds","broken clouds",29.76,29.76,29.76,32.01,1011,58,1011,992,10000,2.16,71,103.5143,16.0195,1302.35,3.86,12.85,65.97,2.48,105.9,111.28,21.11
"2025-04-30 02:56:30.575592000",56,"2025-04-29 20:14:30.575578000","Changhan","Roi Et","Changhan","Clear","clear sky",29.97,29.97,29.97,34.04,1011,66,1011,994,10000,2.57,60,103.6161,16.1621,1309.22,4.31,13.95,57.71,2.61,99.53,104.9,21.21
"2025-04-30 02:56:30.931845000",56,"2025-04-29 20:14:30.931833000","Chiang Khwan","Roi Et","Chiang Khwan","Clear","clear sky",29.99,29.99,29.99,34.08,1011,66,1011,994,10000,2.57,60,103.7492,16.1489,1309.22,4.31,13.95,57.71,2.61,99.53,104.9,21.21
"2025-04-30 02:56:31.302518000",56,"2025-04-29 20:14:31.302507000","Nong Hi","Roi Et","Nong Hi","Clouds","broken clouds",32.32,32.32,32.32,34.46,1011,48,1011,996,10000,3.46,70,104.0113,15.5798,1067.04,1.63,8.6,52.04,1.6,82.6,86.2,9.85
"2025-04-30 02:56:31.701207000",56,"2025-04-29 20:14:31.701196000","Thung Khao Luang","Roi Et","Thung Khao Luang","Clear","clear sky",30.04,30.04,30.04,34.19,1011,66,1011,995,10000,2.57,60,103.8709,15.9897,1260.5,3.83,13.46,49.99,2.44,90.88,95.82,18.14
"2025-04-30 02:56:32.075935000",56,"2025-04-29 20:14:32.075921000","Mueang Kalasin","Kalasin","Kalasin","Clouds","broken clouds",30.97,30.97,30.99,37.97,1011,86,1011,992,10000,1.08,52,103.5498,16.5092,1130.79,2.85,10.45,77.36,2.36,95.5,100.24,20.5
"2025-04-30 02:56:32.436545000",56,"2025-04-29 20:14:32.436527000","Na Mon","Kalasin","Na Mon","Clouds","scattered clouds",31.28,31.28,31.28,35.45,1011,60,1011,989,10000,0.57,68,103.7802,16.5699,1116.45,3.31,11.06,71,2.44,94.26,99.07,21.11
"2025-04-30 02:56:32.808998000",56,"2025-04-29 20:14:32.808986000","Kamalasai","Kalasin","Kamalasai","Clouds","broken clouds",31.09,29.93,31.1,38.09,1011,78,1011,994,10000,1.26,53,103.6001,16.28,1212.93,3.81,12.5,64.35,2.53,96.9,101.98,21.16
"2025-04-30 02:56:33.178899000",56,"2025-04-29 20:14:33.178884000","Rong Kham","Kalasin","Rong Kham","Clear","clear sky",30,29.98,31.15,34.1,1011,66,1011,994,10000,2.57,60,103.7124,16.2793,1212.93,3.81,12.5,64.35,2.53,96.9,101.98,21.16
"2025-04-30 02:56:33.557583000",56,"2025-04-29 20:14:33.557571000","Kuchinarai","Kalasin","Kuchinarai","Clouds","scattered clouds",31.34,31.34,31.34,34.8,1011,57,1011,988,10000,1.09,97,104.051,16.5198,992.64,3.24,10.78,63.54,2.37,81.39,85.96,19.44
"2025-04-30 02:56:33.913265000",56,"2025-04-29 20:14:33.913254000","Khao Wong","Kalasin","Khao Wong","Clouds","scattered clouds",31.5,31.5,31.5,34.63,1011,55,1011,980,10000,0.7,119,104.0902,16.7001,866.42,2.79,8.88,69.42,2.22,78.38,82.74,19.26
"2025-04-30 02:56:34.281589000",56,"2025-04-29 20:14:34.281578000","Yang Talat","Kalasin","Yang Talat","Clouds","broken clouds",31.1,31.08,31.1,38.1,1011,78,1011,993,10000,1.36,51,103.3679,16.3998,1220.37,2.9,10.8,78.96,2.31,104.5,109.54,20.45
"2025-04-30 02:56:34.655153000",56,"2025-04-29 20:14:34.655141000","Huai Mek","Kalasin","Huai Mek","Clouds","few clouds",34.79,34.79,34.79,41.79,1011,61,1011,989,10000,1.22,40,103.2355,16.5898,1145.1,2.4,9.85,83.72,2.28,96.74,101.42,19.89
"2025-04-30 02:56:35.024214000",56,"2025-04-29 20:14:35.024202000","Sahatsakhan","Kalasin","Sahatsakhan","Clouds","scattered clouds",30.85,30.85,30.85,34.53,1011,60,1011,990,10000,0.74,15,103.5791,16.7099,1044.77,2.35,9.25,83.08,2.3,90.31,94.72,20.19
"2025-04-30 02:56:35.396457000",56,"2025-04-29 20:14:35.396444000","Kham Muang","Kalasin","Kham Muang","Clouds","few clouds",31.43,31.43,31.43,34.74,1011,56,1011,983,10000,0.76,14,103.6398,16.9388,1002.58,2.53,9.05,78.9,2.35,89.45,93.76,19.2
"2025-04-30 02:56:35.824251000",56,"2025-04-29 20:14:35.824237000","Tha Khantho","Kalasin","Tha Khantho","Clear","clear sky",31.44,31.44,31.44,35.01,1011,57,1011,987,10000,1.28,29,103.25,16.8833,1069.37,1.72,8.41,91.57,2.25,87.81,92.12,17.46
"2025-04-30 02:56:36.191519000",56,"2025-04-29 20:14:36.191498000","Nong Kung Si","Kalasin","Nong Kung Si","Clouds","few clouds",31.24,31.24,31.24,35.63,1011,61,1011,988,10000,1.12,32,103.3,16.65,1069.69,1.9,8.89,88.48,2.25,88.99,93.3,19.32
"2025-04-30 02:56:36.545801000",56,"2025-04-29 20:14:36.545774000","Somdet","Kalasin","Somdet","Clouds","scattered clouds",31.38,31.38,31.38,35.4,1011,59,1011,987,10000,0.32,356,103.75,16.7044,1019.8,2.8,9.61,77.66,2.35,91.63,96.15,21.05
"2025-04-30 02:56:36.913393000",56,"2025-04-29 20:14:36.913379000","Huai Phueng","Kalasin","Huai Phueng","Clouds","scattered clouds",31.31,31.31,31.31,34.99,1011,58,1011,987,10000,0.16,105,103.8912,16.6521,994.78,3.25,9.97,72.23,2.4,92.95,97.58,21.92
"2025-04-30 02:56:37.287694000",56,"2025-04-29 20:14:37.287683000","Sam Chai","Kalasin","Samran","Clouds","few clouds",31.52,31.52,31.52,35.17,1011,57,1011,988,10000,0.78,17,103.5224,16.8691,1036,2.12,8.73,85.24,2.3,88.63,92.94,18.33
